,query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
3851,3852,petersjessica@example.com,5196587567,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-03-11,2025-03-21
3852,3853,kennethmoreno@example.com,5538961763,Technical Support,Graphs not rendering properly.,Closed,2025-06-20,2025-06-21
3853,3854,chamberselizabeth@example.org,167327921,Subscription Cancellation,Was offered discount after cancel — still charged full.,Closed,2025-04-12,2025-04-16
3854,3855,washingtonraymond@example.net,1935176101,Billing Problem,Not receiving monthly bills via email.,Closed,2025-03-09,2025-03-10
3855,3856,jamesmiller@example.org,9806327377,Payment Failure,Charged twice for one payment.,Closed,2025-04-08,2025-04-10
3856,3857,ipatterson@example.net,7906985586,Subscription Cancellation,Wrong account cancelled.,Closed,2025-02-12,2025-02-17
3857,3858,russellsteve@example.org,4157214223,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-04-03,2025-04-06
3858,3859,lopezjohn@example.net,693646902,Bug Report,Form validation not working properly.,Closed,2025-02-28,2025-03-05
3859,3860,diane90@example.net,2586405257,Bug Report,Page crashes on click of ‘submit’.,Closed,2025-07-19,2025-07-23
3860,3861,mathewgilbert@example.net,9328710950,Feature Request,Provide more chart types in dashboard.,Closed,2025-01-30,2025-02-08
3861,3862,christianriggs@example.com,3441072829,Feature Request,Request feature to duplicate projects.,Closed,2025-05-24,2025-06-07
3862,3863,kimberlyhart@example.net,5212078037,Data Export,Zip file corrupted during export.,Closed,2025-06-10,2025-06-12
3863,3864,andradeandrea@example.org,944460397,Technical Support,Notifications are not working.,Closed,2025-04-13,2025-04-22
3864,3865,emilydavis@example.org,7195741788,UI Feedback,Dark mode missing in login.,Closed,2025-04-01,2025-04-02
3865,3866,ana89@example.net,4181172775,Subscription Cancellation,Cancel option not visible in settings.,Closed,2025-04-09,2025-04-15
3866,3867,dpowell@example.net,6663835477,UI Feedback,Text is too small on mobile.,Closed,2025-04-28,2025-05-10
3867,3868,yadams@example.org,2378785967,Login Issue,App logs me out automatically.,Closed,2025-07-09,2025-07-10
3868,3869,lauren30@example.com,9652346280,Technical Support,App crashes after update.,Closed,2025-06-23,2025-06-27
3869,3870,francokevin@example.com,3279587170,Payment Failure,Bank transaction shows pending.,Closed,2025-04-19,2025-04-28
3870,3871,amandafisher@example.org,6920345943,Billing Problem,Unable to update billing address.,Closed,2025-06-11,2025-06-13
3871,3872,xgood@example.com,9121533312,Feature Request,Add AI auto-suggestions for forms.,Closed,2025-04-17,2025-04-18
3872,3873,amy57@example.com,1534649619,Feature Request,Add folder structure to organize data.,Closed,2025-04-19,2025-05-01
3873,3874,zmorales@example.org,2919508079,Data Export,Can’t schedule data export.,Closed,2025-06-16,2025-06-17
3874,3875,bbrowning@example.net,6750018489,Feature Request,Please add support for dark mode.,Closed,2025-03-19,2025-04-03
3875,3876,joseph68@example.com,5708199168,Data Export,Charts not included in report export.,Closed,2025-02-03,2025-02-04
3876,3877,hlucas@example.com,6643208861,Data Export,Data export not matching preview.,Closed,2025-04-04,2025-04-08
3877,3878,hrice@example.com,7684759185,Billing Problem,Not receiving monthly bills via email.,Closed,2025-04-16,2025-04-20
3878,3879,danielbarrera@example.org,6960003683,UI Feedback,Alignment issues in forms.,Closed,2025-04-20,2025-05-05
3879,3880,joseph42@example.org,7941529771,Subscription Cancellation,App locked after cancellation.,Closed,2025-02-05,2025-02-08
3880,3881,churchbrian@example.com,4715098773,Login Issue,Login button is unresponsive.,Closed,2025-05-10,2025-05-23
3881,3882,lauramitchell@example.com,7926271604,Login Issue,Forgot my password and reset isn’t working.,Closed,2025-03-27,2025-03-29
3882,3883,linda06@example.com,3126051065,Payment Failure,Card declined despite funds.,Closed,2025-07-17,2025-07-29
3883,3884,brianna02@example.net,9803582463,Payment Failure,Payment success mail delayed.,Closed,2025-03-17,2025-04-03
3884,3885,matthew15@example.org,6897543421,Technical Support,Getting JSON decode error.,Closed,2025-06-04,2025-06-06
3885,3886,thomasclark@example.net,123743623,Bug Report,Search bar resets randomly.,Closed,2025-03-08,2025-03-12
3886,3887,davidwalker@example.org,6720220750,Login Issue,Error 401 appearing on login.,Closed,2025-03-24,2025-03-25
3887,3888,monica68@example.org,4386921098,UI Feedback,Color scheme hard to read in sunlight.,Closed,2025-07-03,2025-07-13
3888,3889,michael70@example.com,8729667045,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-07-19,2025-07-26
3889,3890,travisallison@example.net,6335384089,Data Export,Export email not received.,Closed,2025-07-24,2025-07-28
3890,3891,fryetracy@example.com,9160603193,Technical Support,Application showing version mismatch.,Closed,2025-03-27,2025-03-30
3891,3892,jonesshawn@example.net,5281001513,Bug Report,Page crashes on click of ‘submit’.,Closed,2025-07-16,2025-07-17
3892,3893,martinveronica@example.net,5491466919,Billing Problem,Need clarification on currency charges.,Closed,2025-06-22,2025-07-05
3893,3894,riosjohn@example.com,5574137230,Billing Problem,Refund not credited after 7 days.,Closed,2025-06-02,2025-06-19
3894,3895,garciacarol@example.net,5362727179,Payment Failure,Payment success mail delayed.,Closed,2025-07-22,2025-08-06
3895,3896,dunnamanda@example.net,2373755730,Payment Failure,Bank transaction shows pending.,Closed,2025-02-10,2025-02-16
3896,3897,shill@example.org,490314404,Billing Problem,Need clarification on currency charges.,Closed,2025-05-04,2025-05-09
3897,3898,aliciayoung@example.net,1091111135,Technical Support,Application showing version mismatch.,Closed,2025-06-25,2025-06-30
3898,3899,rebeccataylor@example.org,32379356,Feature Request,Save filter views for reuse.,Closed,2025-03-25,2025-04-06
3899,3900,welchbrenda@example.net,2619387392,Payment Failure,Payment shows success but app locked.,Closed,2025-05-31,2025-06-02
3900,3901,beckerheather@example.org,4223707488,Feature Request,Save filter views for reuse.,Closed,2025-02-25,2025-03-02
3901,3902,berrydana@example.net,7155503017,UI Feedback,Icons not intuitive.,Closed,2025-07-04,2025-07-07
3902,3903,jillayers@example.net,8045591536,Billing Problem,Need clarification on currency charges.,Closed,2025-03-12,2025-03-20
3903,3904,jennifercastillo@example.com,1121160548,Subscription Cancellation,App locked after cancellation.,Closed,2025-06-08,2025-06-13
3904,3905,willie32@example.net,765159907,Payment Failure,3D secure failed mid-payment.,Closed,2025-04-02,2025-04-07
3905,3906,vramirez@example.com,1907080392,Technical Support,Cannot upload files to cloud.,Closed,2025-05-25,2025-05-26
3906,3907,dianesimpson@example.net,5294250842,Billing Problem,Need clarification on currency charges.,Closed,2025-02-17,2025-02-22
3907,3908,madams@example.com,1928205522,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,2025-06-09,2025-06-12
3908,3909,nmoon@example.com,8525757230,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-06-24,2025-06-27
3909,3910,joshua08@example.net,4373046506,Billing Problem,Invoice PDF is missing this month.,Closed,2025-03-03,2025-03-07
3910,3911,istevenson@example.org,3348453458,Billing Problem,Unable to update billing address.,Closed,2025-04-09,2025-04-12
3911,3912,tballard@example.net,556635665,Payment Failure,Need GST invoice after payment.,Closed,2025-05-07,2025-05-08
3912,3913,yhoffman@example.org,2081018879,Feature Request,Add folder structure to organize data.,Opened,2025-03-11,
3913,3914,veronica98@example.com,3399322176,Login Issue,Error 401 appearing on login.,Closed,2025-04-16,2025-04-29
3914,3915,lchavez@example.net,6682625407,Feature Request,Would like push notifications for updates.,Closed,2025-07-13,2025-07-20
3915,3916,susan54@example.com,7316034094,Data Export,Need JSON export option.,Closed,2025-04-15,2025-04-17
3916,3917,kathydickerson@example.com,2825536515,Billing Problem,Bill shows usage I didn’t make.,Closed,2025-03-13,2025-03-18
3917,3918,espinozakaren@example.net,1763546236,Feature Request,Add AI auto-suggestions for forms.,Closed,2025-07-16,2025-07-23
3918,3919,bchavez@example.net,7166631170,Subscription Cancellation,Want refund for unused days.,Closed,2025-07-01,2025-07-04
3919,3920,martha44@example.org,288623747,Login Issue,Seeing 'invalid session token' error.,Closed,2025-07-08,2025-07-14
3920,3921,bduncan@example.net,7631437166,Login Issue,Login working on browser but not app.,Opened,2025-07-10,
3921,3922,taylorsophia@example.com,3529566258,Data Export,Zip file corrupted during export.,Closed,2025-03-25,2025-03-30
3922,3923,brewertyler@example.org,6326630911,Login Issue,Unable to login with correct credentials.,Closed,2025-02-12,2025-02-28
3923,3924,bowerswalter@example.org,2759094705,Account Suspension,Need reason for my suspension.,Closed,2025-06-04,2025-06-17
3924,3925,graysarah@example.com,8225891436,Payment Failure,EMI option not available anymore.,Closed,2025-02-02,2025-02-04
3925,3926,ubrown@example.net,9879257226,Account Suspension,Unjustified account suspension request.,Closed,2025-04-15,2025-04-19
3926,3927,tmorris@example.com,4882223100,Bug Report,Tab focus jumps incorrectly.,Closed,2025-03-02,2025-03-07
3927,3928,scottjones@example.net,5554214638,Login Issue,Error 401 appearing on login.,Closed,2025-03-05,2025-03-16
3928,3929,sdavies@example.com,8872884958,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-07-05,2025-07-20
3929,3930,nharper@example.com,4063763048,Subscription Cancellation,Need proof of cancellation for records.,Closed,2025-02-18,2025-02-27
3930,3931,johnrobertson@example.com,444417018,Payment Failure,UPI transaction timed out.,Closed,2025-04-21,2025-04-27
3931,3932,hilljason@example.com,5410139409,Account Suspension,Appeal submitted but no response yet.,Closed,2025-03-30,2025-04-16
3932,3933,edwardboone@example.com,6446651865,Bug Report,Back button doesn’t work.,Closed,2025-07-25,2025-08-07
3933,3934,emmareese@example.org,1414179527,UI Feedback,Buttons overlap on smaller screens.,Closed,2025-04-01,2025-04-11
3934,3935,amanda26@example.com,7467433437,Feature Request,Need voice assistant for dashboard.,Closed,2025-04-07,2025-04-17
3935,3936,dianewood@example.org,1209242969,UI Feedback,Icons not intuitive.,Closed,2025-07-06,2025-07-18
3936,3937,hwise@example.com,6746398538,Login Issue,Account seems to be disabled.,Closed,2025-06-03,2025-06-10
3937,3938,jhale@example.org,7355186105,Data Export,Exported Excel has broken formatting.,Closed,2025-07-02,2025-07-03
3938,3939,kelly24@example.com,7319989671,Bug Report,Search bar resets randomly.,Closed,2025-06-09,2025-06-13
3939,3940,claytonelizabeth@example.net,3386248064,Payment Failure,Payment success mail delayed.,Closed,2025-03-22,2025-03-24
3940,3941,kristenvasquez@example.org,3378854990,Login Issue,Login page taking too long to load.,Closed,2025-03-04,2025-03-15
3941,3942,pturner@example.org,8750364918,Payment Failure,Need confirmation after retry.,Closed,2025-06-26,2025-06-30
3942,3943,cfreeman@example.net,1945689312,Payment Failure,Need GST invoice after payment.,Closed,2025-05-10,2025-05-11
3943,3944,sullivantodd@example.net,5161572576,Subscription Cancellation,Wrong account cancelled.,Closed,2025-06-17,2025-06-20
3944,3945,hhuffman@example.com,6577697667,Bug Report,Back button doesn’t work.,Closed,2025-03-07,2025-03-10
3945,3946,williamsjoseph@example.org,1886660457,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,2025-04-13,2025-04-15
3946,3947,stewartsarah@example.net,3922812287,Data Export,Need JSON export option.,Closed,2025-05-22,2025-05-25
3947,3948,spena@example.com,9451642464,Feature Request,Include a mobile-first UI option.,Closed,2025-04-17,2025-04-21
3948,3949,catherine88@example.net,3419775433,Technical Support,Freezing during screen load.,Closed,2025-03-02,2025-03-06
3949,3950,lnicholson@example.net,2239984814,Payment Failure,UPI transaction timed out.,Closed,2025-07-16,2025-07-19
3950,3951,tbanks@example.com,8510312670,Account Suspension,Got a warning mail I don’t understand.,Closed,2025-05-20,2025-05-21
3951,3952,scottschultz@example.net,1278541579,Login Issue,Unable to login with correct credentials.,Closed,2025-03-05,2025-03-06
3952,3953,reesechristian@example.com,2642261174,Account Suspension,Need reason for my suspension.,Closed,2025-01-30,2025-02-18
3953,3954,justinhumphrey@example.org,5206786840,Subscription Cancellation,Subscription stuck in pending cancel state.,Closed,2025-07-14,2025-07-20
3954,3955,thomasstone@example.net,7438987593,Account Suspension,Need reason for my suspension.,Closed,2025-05-30,2025-05-31
3955,3956,sandovaltheresa@example.com,259881219,Payment Failure,Payment success mail delayed.,Closed,2025-02-06,2025-02-20
3956,3957,annette96@example.org,660837330,Feature Request,Include a mobile-first UI option.,Closed,2025-04-01,2025-04-06
3957,3958,perkinsrenee@example.com,5671544671,Billing Problem,Charged extra on my last invoice.,Closed,2025-03-01,2025-03-03
3958,3959,zacharymckee@example.net,747981990,Login Issue,Cannot log in on mobile app.,Closed,2025-05-08,2025-05-15
3959,3960,jillhowe@example.net,2965342892,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2025-02-25,2025-03-10
3960,3961,johnsoncheryl@example.org,3590128782,Account Suspension,Account banned during payment process.,Closed,2025-03-17,2025-03-22
3961,3962,elizabeth03@example.net,6558423737,Payment Failure,Payment success mail delayed.,Closed,2025-03-09,2025-03-14
3962,3963,brenda00@example.org,6142636587,Feature Request,Please add support for dark mode.,Closed,2025-06-30,2025-07-01
3963,3964,antonio24@example.org,3193886176,Login Issue,Unable to login with correct credentials.,Closed,2025-06-02,2025-06-08
3964,3965,yolanda00@example.org,7985765354,Subscription Cancellation,Wrong account cancelled.,Closed,2025-07-20,2025-07-25
3965,3966,amanda78@example.com,8628643493,Login Issue,Captcha keeps looping during login.,Closed,2025-03-10,2025-03-11
3966,3967,tannermichelle@example.net,6865522423,UI Feedback,Font inconsistent across pages.,Closed,2025-02-22,2025-02-24
3967,3968,usmith@example.net,9926678169,Bug Report,Sidebar collapses on scroll.,Closed,2025-04-05,2025-04-10
3968,3969,jasminelarson@example.com,4985413599,Feature Request,Add AI auto-suggestions for forms.,Closed,2025-06-12,2025-06-25
3969,3970,kochdustin@example.com,6721980699,Technical Support,Error 500 on accessing dashboard.,Closed,2025-05-05,2025-05-06
3970,3971,sanchezstephen@example.net,4890709061,Login Issue,Account locked after failed attempts.,Closed,2025-07-07,2025-07-23
3971,3972,tcarr@example.net,7763837207,UI Feedback,Dark mode missing in login.,Closed,2025-07-27,2025-07-31
3972,3973,jyang@example.net,6404208291,Technical Support,Getting JSON decode error.,Closed,2025-07-24,2025-07-27
3973,3974,melanierhodes@example.com,4763912671,Data Export,Fields are missing in exported report.,Closed,2025-07-06,2025-07-07
3974,3975,fletcherronnie@example.com,3664870152,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,2025-07-26,2025-08-03
3975,3976,turnerjill@example.com,468127180,Payment Failure,Payment shows success but app locked.,Closed,2025-07-18,2025-08-02
3976,3977,matthewmiller@example.org,9606434710,UI Feedback,Error messages not clear enough.,Closed,2025-03-06,2025-03-08
3977,3978,wintersashley@example.com,7610986464,UI Feedback,Dark mode missing in login.,Closed,2025-02-20,2025-03-01
3978,3979,jennifersimmons@example.net,3512501209,Subscription Cancellation,App locked after cancellation.,Closed,2025-07-15,2025-07-31
3979,3980,amy92@example.org,3665748561,Payment Failure,EMI option not available anymore.,Closed,2025-06-01,2025-06-08
3980,3981,lynnmelissa@example.com,6567402336,Billing Problem,Refund not credited after 7 days.,Opened,2025-05-24,
3981,3982,dsoto@example.com,5139052100,Bug Report,Filter not retaining after refresh.,Closed,2025-03-09,2025-03-19
3982,3983,ucain@example.net,6829153012,Account Suspension,Suspension mail was too vague.,Closed,2025-02-14,2025-02-19
3983,3984,timothy84@example.com,1958889762,Feature Request,Need voice assistant for dashboard.,Closed,2025-04-29,2025-04-30
3984,3985,annewilliams@example.org,1204393701,Payment Failure,Card declined despite funds.,Closed,2025-03-28,2025-04-02
3985,3986,maria14@example.net,4849430547,Account Suspension,How do I appeal a suspension?,Closed,2025-07-03,2025-07-09
3986,3987,jsmith@example.com,4384994093,Technical Support,Slow performance during peak hours.,Closed,2025-04-06,2025-04-17
3987,3988,dennis27@example.org,5884745423,Login Issue,Login page taking too long to load.,Closed,2025-03-27,2025-03-31
3988,3989,julielewis@example.net,5956980968,Bug Report,Filter not retaining after refresh.,Closed,2025-06-11,2025-06-26
3989,3990,hobbsthomas@example.org,9716109145,Account Suspension,Suspension mail was too vague.,Closed,2025-06-27,2025-07-08
3990,3991,james14@example.net,5030812143,Login Issue,Forgot my password and reset isn’t working.,Closed,2025-06-06,2025-06-14
3991,3992,davidwalsh@example.org,2518103673,Feature Request,Request feature to duplicate projects.,Closed,2025-03-23,2025-03-24
3992,3993,udiaz@example.com,7184585550,Billing Problem,Promo code was not applied.,Closed,2025-07-10,2025-07-13
3993,3994,fernandezmichael@example.com,1848368062,Account Suspension,Support says I’m blacklisted — why?,Closed,2025-06-07,2025-06-14
3994,3995,laurajenkins@example.com,7786143238,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-04-14,2025-04-15
3995,3996,mitchellapril@example.com,4664585747,Billing Problem,Incorrect tax calculations.,Closed,2025-02-20,2025-02-23
3996,3997,moniquenichols@example.com,6643001853,Feature Request,Provide more chart types in dashboard.,Closed,2025-06-17,2025-06-19
3997,3998,oburgess@example.net,6380563160,Billing Problem,Refund not credited after 7 days.,Closed,2025-02-02,2025-02-03
3998,3999,jeremy43@example.net,9669670250,Data Export,Need JSON export option.,Closed,2025-04-20,2025-04-27
3999,4000,natalie92@example.com,9149533305,Bug Report,Dropdown not loading values.,Closed,2025-07-16,2025-07-20
4000,4001,connorgreen@example.net,3176614891,Login Issue,Captcha keeps looping during login.,Closed,2025-05-13,2025-05-19
4001,4002,laura49@example.org,2136909347,Billing Problem,Invoice PDF is missing this month.,Closed,2025-04-21,2025-05-01
4002,4003,jjohnson@example.org,352288007,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,2025-02-17,2025-02-19
4003,4004,dharrison@example.net,588189791,Data Export,Filters not applying in exported data.,Closed,2025-04-12,2025-04-14
4004,4005,krystalhale@example.org,743069965,Billing Problem,Late fee charged wrongly.,Closed,2025-02-27,2025-03-11
4005,4006,anthonyprince@example.org,9639694251,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,2025-05-21,2025-05-22
4006,4007,ashleymaxwell@example.org,7486994454,Login Issue,Captcha keeps looping during login.,Closed,2025-05-13,2025-05-14
4007,4008,lisafry@example.com,7196911037,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-05-31,2025-06-04
4008,4009,ashleyrobertson@example.com,9950570813,Data Export,Filters not applying in exported data.,Closed,2025-03-19,2025-03-24
4009,4010,waltersolis@example.net,7692384200,Billing Problem,Promo code was not applied.,Closed,2025-06-01,2025-06-05
4010,4011,aking@example.org,6917802015,Feature Request,Requesting PDF report generation.,Closed,2025-06-26,2025-07-03
4011,4012,hunterjohn@example.com,5942595306,Bug Report,Check/uncheck box not saving state.,Closed,2025-06-22,2025-06-25
4012,4013,ruben36@example.net,2355496389,Account Suspension,My account was suspended without notice.,Closed,2025-02-12,2025-02-24
4013,4014,tylercurtis@example.com,7056728878,Payment Failure,Card declined despite funds.,Closed,2025-04-12,2025-04-27
4014,4015,richard75@example.com,1180212418,Technical Support,White screen on startup.,Closed,2025-06-11,2025-06-19
4015,4016,carolyndickson@example.com,5850698411,Account Suspension,Need clarification on temporary lockout.,Closed,2025-07-12,2025-07-16
4016,4017,robyn39@example.net,8604021377,Data Export,Need monthly data dump in CSV.,Closed,2025-05-29,2025-06-03
4017,4018,millerjames@example.net,5477683440,Technical Support,Settings not saving properly.,Closed,2025-06-19,2025-06-27
4018,4019,cassandrabeck@example.org,9025523027,Feature Request,Need in-app video tutorials.,Closed,2025-07-08,2025-07-19
4019,4020,drodriguez@example.com,2635101017,Account Suspension,My account was suspended without notice.,Closed,2025-04-18,2025-04-21
4020,4021,stuartgarrett@example.org,1525347463,Technical Support,Freezing during screen load.,Closed,2025-07-18,2025-07-25
4021,4022,susan62@example.com,3776088361,Feature Request,Can we have auto-save for drafts?,Closed,2025-03-02,2025-03-17
4022,4023,pamela38@example.net,8207971157,Bug Report,Form validation not working properly.,Closed,2025-06-24,2025-06-25
4023,4024,kelly34@example.org,9560963991,Feature Request,Ability to bulk edit entries needed.,Closed,2025-05-06,2025-05-15
4024,4025,steve18@example.org,7597220401,Login Issue,Account locked after failed attempts.,Closed,2025-04-19,2025-04-20
4025,4026,pottstracy@example.net,1682145478,Login Issue,Captcha keeps looping during login.,Closed,2025-07-12,2025-07-22
4026,4027,pmathis@example.org,287362969,Technical Support,Can’t install latest update.,Closed,2025-05-24,2025-05-27
4027,4028,uperez@example.net,8493353456,Billing Problem,Billing cycle was reset unexpectedly.,Closed,2025-07-25,2025-07-31
4028,4029,vgross@example.org,4017028924,UI Feedback,Alignment issues in forms.,Closed,2025-06-08,2025-06-13
4029,4030,kenneth46@example.net,9077446487,Technical Support,Live chat not launching.,Closed,2025-04-02,2025-04-04
4030,4031,whitecaroline@example.net,4209962844,Bug Report,Back button doesn’t work.,Closed,2025-04-18,2025-04-22
4031,4032,jessemorales@example.net,4417283318,Data Export,Fields are missing in exported report.,Closed,2025-06-02,2025-06-07
4032,4033,ibarracaleb@example.net,719058782,Feature Request,Need voice assistant for dashboard.,Closed,2025-05-11,2025-05-22
4033,4034,jessica96@example.net,860906578,Feature Request,Please add support for dark mode.,Closed,2025-07-02,2025-07-12
4034,4035,davidmendoza@example.com,6908136727,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,2025-06-19,2025-06-20
4035,4036,lopezrebecca@example.net,4724446330,UI Feedback,Graphs too compressed on mobile view.,Closed,2025-07-21,2025-07-28
4036,4037,ambermiller@example.com,3754223816,Account Suspension,How do I appeal a suspension?,Closed,2025-02-14,2025-02-16
4037,4038,tcollins@example.com,8935586996,Bug Report,Reports section not opening.,Closed,2025-03-25,2025-04-01
4038,4039,millerlisa@example.com,5101160739,Payment Failure,Charged twice for one payment.,Closed,2025-04-02,2025-04-06
4039,4040,sara89@example.com,5952190668,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-04-10,2025-04-21
4040,4041,antonio38@example.net,2421626296,Login Issue,Session expires immediately after login.,Closed,2025-03-05,2025-03-08
4041,4042,nicoleboyer@example.com,7833218984,Login Issue,Account locked after failed attempts.,Closed,2025-05-16,2025-05-25
4042,4043,morriskevin@example.org,4728327519,Subscription Cancellation,Wrong account cancelled.,Closed,2025-05-24,2025-05-25
4043,4044,iholmes@example.net,7376277177,Subscription Cancellation,Data wiped immediately after cancel.,Closed,2025-06-27,2025-06-28
4044,4045,erangel@example.com,5422515155,Data Export,Need export in regional time zone.,Closed,2025-02-28,2025-03-07
4045,4046,julielang@example.org,3407488605,Feature Request,Save filter views for reuse.,Closed,2025-05-10,2025-05-17
4046,4047,cbryant@example.org,4132533662,Billing Problem,Need clarification on currency charges.,Closed,2025-03-01,2025-03-04
4047,4048,evanspaige@example.org,7413681647,Bug Report,Tab focus jumps incorrectly.,Closed,2025-03-04,2025-03-05
4048,4049,madeline07@example.com,5301852983,Payment Failure,Payment gateway not redirecting.,Closed,2025-02-09,2025-02-10
4049,4050,sarahbaker@example.org,2376969863,Bug Report,Form validation not working properly.,Closed,2025-03-13,2025-03-23
4050,4051,eanderson@example.com,1499660237,UI Feedback,Alignment issues in forms.,Closed,2025-02-27,2025-03-04
4051,4052,scott74@example.net,261171350,Data Export,Export button missing from UI.,Opened,2025-04-27,
4052,4053,kennethmorgan@example.net,2440538731,Login Issue,Error 401 appearing on login.,Closed,2025-04-06,2025-04-07
4053,4054,robert89@example.org,965189408,Subscription Cancellation,Need proof of cancellation for records.,Closed,2025-06-10,2025-06-16
4054,4055,bpadilla@example.org,5927618398,Data Export,Data export not matching preview.,Closed,2025-06-14,2025-06-26
4055,4056,jordanvang@example.org,2834390385,Billing Problem,Incorrect tax calculations.,Closed,2025-06-22,2025-06-27
4056,4057,awalker@example.org,8982479380,UI Feedback,Icons not intuitive.,Closed,2025-06-03,2025-06-16
4057,4058,timothyhensley@example.com,2179554026,Login Issue,Captcha keeps looping during login.,Closed,2025-05-10,2025-05-12
4058,4059,joseph41@example.net,502990749,Technical Support,White screen on startup.,Closed,2025-04-26,2025-04-28
4059,4060,catherine24@example.net,7960521687,Billing Problem,Invoice still shows old company name.,Closed,2025-03-12,2025-03-15
4060,4061,robertsheather@example.org,1538818470,Payment Failure,Payment success mail delayed.,Closed,2025-04-21,2025-04-23
4061,4062,livingstonemily@example.org,8319245349,Billing Problem,Promo code was not applied.,Closed,2025-06-03,2025-06-08
4062,4063,donald27@example.org,4057057198,Payment Failure,Didn’t receive invoice after payment.,Closed,2025-07-11,2025-07-28
4063,4064,christopher36@example.com,3384420778,Subscription Cancellation,Cancel option not visible in settings.,Closed,2025-02-09,2025-02-10
4064,4065,lisa29@example.com,8932660809,Billing Problem,Late fee charged wrongly.,Closed,2025-06-03,2025-06-09
4065,4066,jacobjoyce@example.net,1288486729,UI Feedback,Sidebar hides important links.,Closed,2025-06-23,2025-07-02
4066,4067,andrea50@example.com,5900678136,Feature Request,Requesting PDF report generation.,Closed,2025-03-09,2025-03-22
4067,4068,jamiedeleon@example.com,7687258178,Account Suspension,Can’t access services due to ban.,Closed,2025-03-10,2025-03-11
4068,4069,craig22@example.org,4195122320,UI Feedback,Sidebar hides important links.,Closed,2025-04-09,2025-04-11
4069,4070,ujones@example.org,109555785,Login Issue,Login working on browser but not app.,Closed,2025-06-21,2025-06-25
4070,4071,gabriellasmith@example.com,6206212615,Data Export,Export email not received.,Closed,2025-07-09,2025-07-17
4071,4072,waynesmith@example.com,471784532,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,2025-02-24,2025-03-04
4072,4073,lfoley@example.net,6261592270,Login Issue,Error 401 appearing on login.,Closed,2025-05-11,2025-05-14
4073,4074,wholt@example.net,1259557244,Login Issue,Account locked after failed attempts.,Closed,2025-04-06,2025-04-07
4074,4075,amandamartin@example.org,9030911616,Account Suspension,How do I appeal a suspension?,Closed,2025-03-20,2025-04-03
4075,4076,christopher00@example.com,1474364008,Login Issue,Getting 'user not found' even with valid ID.,Closed,2025-02-26,2025-03-03
4076,4077,jacksonchristopher@example.com,2237534588,Technical Support,Live chat not launching.,Closed,2025-03-28,2025-04-09
4077,4078,renee63@example.net,2032059310,Bug Report,Exported file missing columns.,Closed,2025-06-09,2025-06-10
4078,4079,miguelyoung@example.net,1469972716,Login Issue,App logs me out automatically.,Closed,2025-06-17,2025-06-20
4079,4080,sbennett@example.net,6130255329,UI Feedback,Dark mode missing in login.,Closed,2025-03-04,2025-03-07
4080,4081,longsandra@example.com,4133687473,Bug Report,Date selector not responsive.,Closed,2025-04-05,2025-04-09
4081,4082,cdavis@example.net,7199063015,Account Suspension,Unjustified account suspension request.,Closed,2025-02-17,2025-02-18
4082,4083,gmalone@example.com,680209519,Billing Problem,Invoice still shows old company name.,Closed,2025-06-03,2025-06-04
4083,4084,xboone@example.org,7433540608,Bug Report,Page crashes on click of ‘submit’.,Closed,2025-06-16,2025-06-19
4084,4085,sydney73@example.com,8150437632,Technical Support,App crashes after update.,Closed,2025-02-14,2025-02-21
4085,4086,chandlerjonathan@example.net,6529792286,Data Export,Filters not applying in exported data.,Closed,2025-06-27,2025-06-29
4086,4087,connieshields@example.com,4965009996,Bug Report,Exported file missing columns.,Closed,2025-02-11,2025-02-14
4087,4088,heatherking@example.org,3827707779,Payment Failure,Payment gateway not redirecting.,Closed,2025-07-21,2025-07-31
4088,4089,derrickwalker@example.net,9067274889,UI Feedback,Error messages not clear enough.,Closed,2025-04-21,2025-04-23
4089,4090,fdorsey@example.net,3973733498,Bug Report,Back button doesn’t work.,Closed,2025-03-27,2025-04-07
4090,4091,wandaandrade@example.com,5180100166,Feature Request,Add folder structure to organize data.,Closed,2025-04-15,2025-04-20
4091,4092,alanreyes@example.org,3907649222,Account Suspension,Suspension mail was too vague.,Closed,2025-05-16,2025-05-18
4092,4093,garciakristen@example.net,818341090,Data Export,Filters not applying in exported data.,Closed,2025-07-05,2025-07-10
4093,4094,browntammy@example.org,6119467928,Bug Report,Date selector not responsive.,Closed,2025-04-05,2025-04-14
